X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,COUNTY,PHONE,ADMIN,FIRST_BUIL,LAST_BUILT,AGE,MSHDA,LIHTC,MARKET,RAP,SEC_515_UN,SEC_202_UN,BARRIER_FR,REHAB_CHOI,PUBLIC_HSG,SEC_221D3_,SEC_236_UN,SEC_8_UNIT,RS_UNITS,SPECIAL_HS,ELD_EFF,ELD_1BR,ELD_2BR,ELD_3BR,ELD_4BR,ELD_TOT,FAM_EFF,FAM_1BR,FAM_2BR,FAM_3BR,FAM_4BR,FAM_TOT
-83.020991543,42.3468285860001,426,421,Circle Drive Commons I,1440a Robert Bradby Drive,Detroit,MI,48207,Wayne,(313)393-2550,MSHDA,1990,1990,21,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,129
-83.03290756,42.3377364400001,427,623,Rochdale Court,1588 E Lafayette,Detroit,MI,48207,Wayne,(313)567-2652,HUD,1962,1962,49,0,0,0,0,0,15,70,0,0,0,0,55,0,0,52,18,0,0,0,70,0,0,0,0,0,0
-83.02257435,42.3461720810001,428,583,Parkview Tower & Square,1601 Bradby Dr,Detroit,MI,48207,Wayne,(313)259-6862,MSHDA,1978,1978,33,0,0,0,0,0,0,12,0,0,0,0,350,0,0,0,207,23,0,0,230,0,56,50,14,0,120
-83.077425482,42.3421036990001,429,618,Riverside Apts,1830 Magnolia,Detroit,MI,48207,Wayne,(313)831-5522,HUD,0,0,0,0,67,59,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,56,50,14,0,120
-83.003517716,42.3496254770001,430,398,Boulevard East Apts,190 E Grand Blvd,Detroit,MI,48207,Wayne,(000)000-0000,HUD,1971,1971,40,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,0,32,0,0,0,32
-83.027072442,42.3458808510001,431,465,Fenimore Courts,1941 Chene,Detroit,MI,48207,Wayne,(313)259-3077,HUD,1981,1981,30,0,0,115,0,0,0,14,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,144,0,0,144
-83.027279286,42.347391712,432,419,Chene Park Commons,2001 Chene,Detroit,MI,48207,Wayne,(313)567-7275,MSHDA,1992,1992,19,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,120,0,0,144
-83.029770408,42.344154153,433,509,Hyde Park Rental Townhomes,2036 Hyde Park Drive,Detroit,MI,48207,Wayne,(313)259-6642,MSHDA,1985,1985,26,9,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,43
-83.032522333,42.3483539870001,434,447,Delta Manor,2150 E Vernor,Detroit,MI,48207,Wayne,(313)259-5140,HUD,1989,1989,22,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,99,0,0,0,99,0,0,0,0,0,0
-83.0272058579999,42.34784482,435,568,Noel Village,2158 Chene,Detroit,MI,48207,Wayne,(313)567-8986,MSHDA,1989,1989,22,27,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,102,8,0,128
-83.0250759469999,42.3495141120001,436,599,Prince Hall Place,2199 Prince Hall Drive,Detroit,MI,48207,Wayne,(313)259-3303,MSHDA,1988,1988,23,31,31,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,156
-83.030786642,42.3493702210001,437,510,Ida Young Gardens,2280 E Vernor,Detroit,MI,48207,Wayne,(313)567-5950,MSHDA,1996,1996,15,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,8,0,56
-83.004517445,42.3504044410001,438,513,Island View Village Ii,231 E Grand Blvd,Detroit,MI,48207,Wayne,(313)567-7966,MSHDA,1996,1996,15,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,17,0,27
-83.004517445,42.3504044410001,439,512,Island View,231 E Grand Blvd,Detroit,MI,48207,Wayne,(313)567-4377,MSHDA,1993,1993,18,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,20,0,0,0,0,0,0
-83.034067685,42.347134355,440,592,Phoenix Homes,2400 St. Aubin,Detroit,MI,48207,Wayne,(313)967-0790,HUD,1976,1976,35,0,0,0,0,0,0,3,0,0,0,17,32,0,0,0,0,0,0,0,0,0,9,12,20,8,49
-83.020766712,42.3401556160001,441,601,Ralph Bunch Coop,2781 E Larned,Detroit,MI,48207,Wayne,(313)567-9854,HUD,1968,1968,43,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,40,153,75,13,281
-83.026937543,42.350971014,442,548,Mcdonald Square,2900 E Vernor,Detroit,MI,48207,Wayne,(313)259-6780,MSHDA,1979,1979,32,0,180,0,0,0,0,4,0,0,0,0,180,0,0,0,0,0,0,0,0,0,32,116,32,0,180
-83.087406475,42.393053738,443,711,Woodland Apartments,32 Woodland,Detroit,MI,48207,Wayne,(313)538-4733,Public Housing,1945,1969,42,0,24,0,0,0,0,0,0,44,0,0,0,0,0,0,38,6,0,0,44,0,0,0,0,0,0
-83.005030059,42.3531563660001,444,459,El-tovar Apartments,320 E Grand Blvd,Detroit,MI,48207,Wayne,(313)871-1124,MSHDA,1992,1992,19,72,72,0,0,0,0,1,0,0,0,0,72,0,0,0,0,0,0,0,0,1,16,55,0,0,72
-83.0226927429999,42.3525628140001,445,495,Helen Odean Butler Apts,3300 East Vernor,Detroit,MI,48207,Wayne,(313)568-0170,MSHDA,1995,1995,16,97,96,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,97
-83.0226927429999,42.3525628140001,446,496,Helen Odean Butler II,3300 East Vernor,Detroit,MI,48207,Wayne,(313)568-0170,MSHDA,2000,2000,11,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,32
-83.0062336679999,42.3537263860001,447,654,St Paul/kingston Arms,356 And 296 E Grand Blvd,Detroit,MI,48207,Wayne, ,Other,1998,1998,13,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,60
-83.047908251,42.352134586,448,475,Friendship Forest Park,3670 Chrysler Dr,Detroit,MI,48207,Wayne,(313)832-0873,MSHDA,1976,1976,35,0,0,0,0,0,0,0,0,0,0,100,0,26,0,0,0,0,0,0,0,0,32,68,18,8,126
-83.046219008,42.353255292,449,541,Marketplace Court,3676 Rivard,Detroit,MI,48207,Wayne,(313)832-3792,MSHDA,1996,1996,15,48,48,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,20,0,121
-83.0166837899999,42.336684233,450,615,River Place Apartments,500 River Place,Detroit,MI,48207,Wayne,(313)259-5666,Other,1990,1990,21,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,54,0,0,301
-83.0242830609999,42.3403624600001,451,542,Martin Luther King,595 Chene,Detroit,MI,48207,Wayne,(313)567-9150,HUD,1968,1968,43,0,0,0,0,0,0,2,0,0,0,0,481,0,0,0,0,0,0,0,0,16,154,171,101,39,481
-83.0242830609999,42.3403624600001,452,458,Elmwood Village,624 Mcmaron,Detroit,MI,48207,Wayne,(313)259-5165,HUD,1968,1968,43,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,24,81,25,0,130
-82.9956501299999,42.3494601530001,453,616,River Towers Apts,7800 E Jefferson,Detroit,MI,48207,Wayne,(313)824-2244,HUD,1972,1972,39,0,472,0,0,0,0,0,0,0,0,184,288,0,0,0,375,97,0,0,472,0,0,0,0,0,0
-82.9956501299999,42.3494601530001,454,543,Martin Luther King Homes,100 15th Street,Detroit,MI,48208,Wayne,(313)989-8066,Other,2004,2004,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,45
-83.077857157,42.3500806850001,455,384,Algonquin Apts,1510/1520 W. Forest,Detroit,MI,48208,Wayne,(313)871-5004,MSHDA,1994,1994,17,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,12
-83.080285326,42.3398374070001,456,381,Alberta W King Vlg,2140 Martin Luther King Blvd,Detroit,MI,48208,Wayne,(313)831-3562,MSHDA,1998,1998,13,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,84,24,0,121
-83.094899309,42.3614661020001,457,493,Harriet Tubman Ter.,2450 W Grand Blvd,Detroit,MI,48208,Wayne,(313)224-6500,Public Housing,1972,1972,39,0,0,0,0,0,0,22,0,200,0,0,0,0,0,0,0,198,2,0,200,0,0,0,0,0,0
-83.093485892,42.3625127620001,458,714,Young Manor,2500 W Grand Blvd,Detroit,MI,48208,Wayne,(313)894-1810,MSHDA,1976,1976,35,0,153,0,122,0,0,7,0,0,0,31,0,0,0,0,0,0,0,0,0,0,135,18,0,0,153
-83.09269597,42.3633456850001,459,606,Regency Court,2535 W Grand Blvd,Detroit,MI,48208,Wayne,(313)896-7728,HUD,1930,1972,39,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,1,12,36,12,0,61
-83.083242614,42.340758162,460,501,Heritage Place At Magnolia,3701 15th Street,Detroit,MI,48208,Wayne,(313)832-7021,Other,2006,2006,5,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,49,39,0,0,88,0,0,0,0,0,0
-83.082667048,42.342179091,461,699,West Village Homes,3803 14th Street,Detroit,MI,48208,Wayne, ,Other,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,70
-83.081363031,42.342574793,462,432,Core City Estates Phase 2,3900 Wabash,Detroit,MI,48208,Wayne, ,Other,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,60
-83.0768934,42.3436719650001,463,622,Roberts Iii,3901 Grand River,Detroit,MI,48208,Wayne,(313)831-3900,MSHDA,1975,1975,36,0,0,158,39,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,23,0,0,197
-83.1091625559999,42.3490014990001,464,550,Mcgraw Or Boulevard Lawn,3916-3918 Mcgraw,Detroit,MI,48208,Wayne,(313)967-0790,MSHDA,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,6,0,27
-83.1043317149999,42.3449579960001,465,461,Eugene Hogan Housing,5104 Mckinley,Detroit,MI,48208,Wayne,(313)948-3601,Other,2008,2008,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,20
-83.081120214,42.3562534810001,466,608,Research Park,5500 Trumbull,Detroit,MI,48208,Wayne,(313)872-2313,MSHDA,1975,1975,36,245,245,0,0,0,0,4,0,0,0,147,0,98,0,0,0,0,0,0,0,0,137,88,14,6,245
-83.082407726,42.359217797,467,607,Research Lofts,5766 Trumbull,Detroit,MI,48208,Wayne,(313)363-1123,MSHDA,1960,2003,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,0,0,43
-83.132365065,42.3085140210001,468,648,Springwell Partners V,2201 Lawndale,Detroit,MI,48209,Wayne,(313)849-4835,Other,2008,2008,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,16,6,0,29
-83.12902858,42.312974658,469,650,Springwells Partners 3,2439 Carson Street,Detroit,MI,48209,Wayne,(313)849-4835,Other,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,22
-83.12902858,42.312974658,470,651,Springwells Partners Iv,2439 Carson Street,Detroit,MI,48209,Wayne,(313)849-4835,Other,1980,1980,31,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,15,0,50
-83.084584085,42.3173453630001,471,664,The Savannah,250 W Grand Blvd,Detroit,MI,48209,Wayne,(313)841-1368,Other,1998,1998,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,20
-83.125539211,42.3148272620001,472,415,Central Towers,2520 Central Ave,Detroit,MI,48209,Wayne,(313)843-0280,HUD,1976,1976,35,0,0,0,0,0,0,22,0,0,0,0,232,0,0,0,208,24,0,0,232,0,0,0,0,0,0
-83.07599556,42.3484708990001,473,557,Mildred Smith Manor,4414 Trumbull,Detroit,MI,48209,Wayne,(313)967-0790,MSHDA,1996,1996,15,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,0,28
-83.0892155939999,42.3222106950001,474,646,Southwest Housing,465 W Grand,Detroit,MI,48209,Wayne,(313)841-1368,Other,1999,1999,12,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,34,7,7,60
-83.132903176,42.309120013,475,649,Springwells Partners 2,8715 W Vernor Highway,Detroit,MI,48209,Wayne,(313)849-4835,Other,2005,2005,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,6,0,34
-83.1361242309999,42.308019394,476,442,D J Healy (parkside Intergen),9200 W Vernor Hwy,Detroit,MI,48209,Wayne, ,Other,2000,2000,11,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,74,5,0,0,79,0,0,0,0,0,0
-83.1361242309999,42.308019394,477,565,Newberry Homes,28th Street & 29th Street,Detroit,MI,48210,Wayne,(313)345-2115,Other,1999,1999,12,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,60
-83.1103226819999,42.345314278,478,692,Warren West,4100 W Warren,Detroit,MI,48210,Wayne,(313)224-6500,Public Housing,1971,1971,40,0,0,0,0,0,0,7,0,173,0,0,0,0,0,46,111,16,0,0,173,0,0,0,0,0,0
-83.068511719,42.383961592,479,571,North End Village,1000 Alger Avenue,Detroit,MI,48211,Wayne, ,Other,2005,2005,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,16,50
-83.0626931049999,42.378304857,480,556,Melrose Square,Clay Street,Detroit,MI,48211,Wayne, ,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-83.072019075,42.4014264260001,481,426,Colonel Hamtramck,12025 Dequindre Ave,Hamtramck,MI,48212,Wayne,(734)868-7445,Public Housing,1941,1941,70,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,76,132,76,16,300
-83.054097069,42.4020165320001,482,662,The Phoenix,3521 Caniff Street,Hamtramck,MI,48212,Wayne,(734)893-0500,Other,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,3,0,43,0,0,0,0,0,0
-83.0474046309999,42.411399907,483,416,Charles Terrace,5512 Buffalo Court,Detroit,MI,48212,Wayne,(313)852-5655,Public Housing,1941,1998,13,0,0,0,0,0,0,1,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,117,100,7,224
-83.238224261,42.3915394310001,484,641,Smith Homes,14313 Crescent,Detroit,MI,48213,Wayne,(313)224-6500,Public Housing,1943,1996,15,0,0,0,0,0,0,8,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,86,42,28,156
-83.168661702,42.2848168850001,485,589,Perry Square,17271 Raupp Avenue,Melvindale,MI,48213,Wayne, ,Other,2008,2008,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,24
-82.976061414,42.3892675920001,486,683,Villages At Parkside 2,5000 Connor Street,Detroit,MI,48213,Wayne, ,Other,0,0,0,0,136,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,59,29,136
-83.013303821,42.3793895900001,487,677,Van Dyke Center,8100 Gratiot,Detroit,MI,48213,Wayne,(313)571-6900,MSHDA,1979,1979,32,200,200,0,0,0,0,6,0,0,0,0,200,0,0,0,130,20,0,0,150,0,0,42,8,0,50
-82.964911303,42.4098046610001,488,408,Canaan Manor,9539 Hayes,Detroit,MI,48213,Wayne,(313)371-5430,HUD,1991,1991,20,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,29,0,0,0,29,0,0,0,0,0,0
-82.997439781,42.3543254850001,489,681,Village Park,1085 Van Dyke,Detroit,MI,48214,Wayne,(313)823-0690,MSHDA,1985,1985,26,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0,35,21,0,0,56,0,0,0,0,0,0
-83.004958113,42.355377692,490,468,Field Place,1764 Field St,Detroit,MI,48214,Wayne,(313)388-2271,Other,1970,2007,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,4,0,0,0,4
-82.980800841,42.3763353410001,491,464,Fairview Green Coop,3568 Fairview,Detroit,MI,48214,Wayne,(313)331-2500,HUD,1970,1970,41,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,24,54,21,0,99
-82.997250923,42.372347898,492,525,Lanier Court,3801 Holcomb,Detroit,MI,48214,Wayne, ,Other,2011,2011,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,22
-82.9888962219999,42.3531293870001,493,614,Riv.pk Vlg Sr At Whittier,415 Burns Drive,Detroit,MI,48214,Wayne,(313)458-7067,MSHDA,1921,2005,6,107,107,12,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,56,0,63,0,0,0,63
-83.0015586759999,42.3484169390001,494,467,Field Apts,445 Field,Detroit,MI,48214,Wayne, ,HUD,1923,1923,88,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,10,45,17,0,0,72
-82.983131567,42.358579278,495,378,590 Parkview,590 Parkview,Detroit,MI,48214,Wayne,(313)967-0790,MSHDA,1993,1993,18,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,16
-83.001945384,42.349532099,496,452,Eastside Ltd,625 Field,Detroit,MI,48214,Wayne,(313)824-8311,HUD,0,1998,13,0,31,0,0,0,0,0,0,0,0,0,82,0,0,32,46,2,0,0,80,0,2,11,0,0,13
-82.999247418,42.3494511600001,497,633,Sheridan Place,7501 E Jefferson,Detroit,MI,48214,Wayne,(313)224-6500,Public Housing,1982,1996,15,0,0,0,0,0,0,13,0,209,0,0,0,0,0,0,208,1,0,0,209,0,0,0,0,0,0
-82.9985819199999,42.3496490100001,498,634,Sheridan Place Ii,7601 E Jefferson Avenue,Detroit,MI,48214,Wayne,(313)224-6500,Public Housing,1982,1996,15,0,0,0,0,0,0,10,0,200,0,0,0,0,0,0,199,1,0,0,200,0,0,0,0,0,0
-82.9921322989999,42.3531508200001,499,379,8330 On The River Aka Belle M East,8330 E Jefferson,Detroit,MI,48214,Wayne,(313)331-7780,MSHDA,1976,2003,8,0,0,0,0,0,0,2,0,0,0,166,112,0,0,0,226,52,0,0,278,0,0,0,0,0,0
-82.989254468,42.3625667210001,500,521,Kercheval Place,9131 Kercheval Avenue,Detroit,MI,48214,Wayne,(313)345-2115,Other,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,24
-82.941455503,42.374365826,501,438,Creekside Homes,1021 Manistique,Detroit,MI,48215,Wayne,(313)821-8595,Other,2005,2005,6,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,45
-82.946879896,42.3622485120001,502,486,Grayhaven Marina Village,13010 Avondale,Detroit,MI,48215,Wayne,(313)331-2040,MSHDA,1990,1990,21,38,38,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,130,0,0,190
-82.94935155,42.367333128,503,444,Daystar Estates,13101 Freud,Detroit,MI,48215,Wayne,(313)824-1881,Other,2005,2005,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,50
-82.94935155,42.367333128,504,516,Jefferson Meadows Senior Apartments,13101 Freund,Detroit,MI,48215,Wayne,(313)824-1881,MSHDA,1991,1991,20,83,83,0,0,0,0,8,0,0,0,0,0,0,0,0,66,17,0,0,83,0,0,0,0,0,0
-82.9496498079999,42.3777798040001,505,524,Lakewood Manor,14200 Kercheval,Detroit,MI,48215,Wayne,(313)821-0469,MSHDA,1996,1996,15,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,30
-82.957517394,42.375849708,506,485,Gray Street,2124-2161 Gray Street,Detroit,MI,48215,Wayne, ,Other,2000,2000,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
-82.95250817,42.379500955,507,612,Rimson Manor,2229 Eastlawn,Detroit,MI,48215,Wayne, ,Other,2000,2000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,11
-82.94976672,42.3655040580001,508,517,Jefferson Square,541 Dickerson,Detroit,MI,48215,Wayne,(313)823-6722,MSHDA,1979,1979,32,0,180,0,0,0,0,2,0,0,0,0,180,0,0,0,0,0,0,0,0,0,16,148,16,0,180
-82.9527509869999,42.37057968,509,637,Sims Senior Apts,800 Dickerson,Detroit,MI,48215,Wayne,(313)824-5326,HUD,1992,1992,19,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,122,0,0,0,122,0,0,0,0,0,0
-82.9527509869999,42.37057968,510,581,Parkside Homes And Annex,Warren & Frankfort,Detroit,MI,48215,Wayne,(313)877-8771,Public Housing,1938,1938,73,0,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,49,100,232,85,20,486
-83.075428987,42.3220937840001,511,613,Rio Vista Apartments,1250 18th Street,Detroit,MI,48216,Wayne,(248)967-4000,HUD,2001,2001,10,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,65,0,0,0,65,0,0,0,0,0,0
-83.067074286,42.327966356,512,423,Clement Kern Gardens,1661 Bagley,Detroit,MI,48216,Wayne,(313)965-5650,MSHDA,1984,1984,27,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,16,46,24,0,86
-83.074150468,42.334139152,513,562,Nagel Plaza,1941 Pine,Detroit,MI,48216,Wayne,(313)569-6644,HUD,1968,1968,43,0,0,0,0,0,0,0,0,0,19,0,5,0,0,0,0,0,0,0,0,0,6,6,12,0,24
-83.0873705019999,42.3349665280001,514,473,Fountain Court Coop,3088 Lawton,Detroit,MI,48216,Wayne,(313)897-3411,HUD,1968,1968,43,0,0,0,0,0,0,0,0,0,149,28,174,0,0,0,0,0,0,0,0,0,45,188,70,48,351
-83.2572794129999,42.4110221920001,515,609,Restoration Towers,16651 Lahser,Detroit,MI,48219,Wayne,(313)538-0360,HUD,1979,1979,32,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,147,0,0,0,147,0,0,0,0,0,0
-83.261723546,42.411333508,516,499,Hep Lamphere,16708 Lamphere,Detroit,MI,48219,Wayne,(313)535-2452,MSHDA,1979,1979,32,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,16,0,0,0,16,0,0,0,0,0,0
-83.254834739,42.4165046100001,517,498,Hep Burgess,17200 Burgess,Detroit,MI,48219,Wayne,(313)532-0444,MSHDA,1975,1975,36,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,0,0,16,0,0,0,0,0,0
-83.2576855899999,42.4234563690001,518,605,Redford Manor South,18350 Lahser Rd,Detroit,MI,48219,Wayne,(313)967-0790,Other,1999,1999,12,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0,0,58
-83.2398070679999,42.4305340340001,519,407,Cambridge Tower,19101 Evergreen Rd,Detroit,MI,48219,Wayne,(313)533-6333,MSHDA,1981,1981,30,0,0,0,0,0,0,12,0,0,0,0,250,0,0,0,226,24,0,0,250,0,0,0,0,0,0
-83.272146688,42.430426115,520,455,Ellis Manor,19200 Shiawassee,Detroit,MI,48219,Wayne,(313)592-4991,HUD,0,0,0,0,17,0,0,0,0,89,0,0,0,89,0,0,0,0,89,0,0,0,89,0,0,5,0,0,5
-83.258836722,42.431019668,521,603,Redford Manor North,19233 Lahser,Detroit,MI,48219,Wayne, ,Other,2000,2000,11,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,48
-83.2772458439999,42.4355882240001,522,397,Bonnie Brook Aka Hidden Pines,19800 Telegraph,Detroit,MI,48219,Wayne,(313)538-2530,MSHDA,1988,1988,23,25,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,62,0,0,176
-83.2415607459999,42.432062881,523,463,Evergreen Estates,20180 Votrobeck,Detroit,MI,48219,Wayne,(313)255-5548,MSHDA,1988,1989,22,120,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,227,30,0,300
-83.160540824,42.4477560510001,524,257,Royal Oak Towers,20800 Wyoming,Royal Oak,MI,48220,Oakland,(248)542-0882,MSHDA,1974,2003,8,198,198,0,0,0,0,0,0,0,0,200,0,0,0,0,190,10,0,0,200,0,0,0,0,0,0
-83.139982322,42.461164942,525,281,Withington West,415 Withington,Ferndale,MI,48220,Oakland,(810)547-9500,Public Housing,1982,1982,29,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,70,0,0,0,70,0,0,0,0,0,0
-83.127256916,42.460391525,526,180,Autumn House,500 E Nine Mile Rd,Ferndale,MI,48220,Oakland,(248)547-9502,Public Housing,1975,1975,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,55,0,0,0,0,0,0
-83.158886071,42.4148858300001,527,666,Theresa Maxis Apts/marygrove,16800 Wyoming,Detroit,MI,48221,Wayne,(313)342-3836,HUD,1991,1991,20,0,0,0,0,0,2,0,0,0,0,0,77,0,0,0,79,0,0,0,79,0,0,0,0,0,0
-83.1602695449999,42.416013429,528,549,Mcgivney-bethune,16850 Wyoming,Detroit,MI,48221,Wayne,(313)862-4042,HUD,0,0,0,0,0,0,0,0,80,10,0,0,0,0,0,0,0,0,80,0,0,0,80,0,0,0,0,0,0
-83.267326322,42.4004607050001,529,629,Rouge Woods,23230 Fenkell Road,Detroit,MI,48223,Wayne,(313)255-0501,Other,2011,2011,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,23
-82.9515383839999,42.42711661,530,559,Morang Apartments,12026 Morang,Detroit,MI,48224,Wayne,(313)967-0790,Other,1997,1997,14,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,40
-82.921553506,42.428855748,531,578,Park Place,19460 Park Drive,Harper Woods,MI,48225,Wayne,(734)884-2122,HUD,1985,1985,26,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,131,0,0,0,131,0,0,0,0,0,0
-83.049140322,42.332700237,532,490,Griswold,1214 Griswold,Detroit,MI,48226,Wayne,(313)961-8630,MSHDA,1980,1980,31,0,0,0,0,0,0,9,0,0,0,0,127,0,0,0,126,1,0,0,127,0,0,0,0,0,0
-83.062523716,42.3290365500001,533,678,Victor Attar Court,1324 Porter St.,Detroit,MI,48226,Wayne,(313)723-9058,MSHDA,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,0,29
-83.050149045,42.3353407970001,534,506,Himelhoch Apts,1545 Woodward Ave,Detroit,MI,48226,Wayne,(313)962-1210,HUD,1982,1982,29,0,0,0,0,0,0,5,0,0,0,0,72,0,0,6,60,6,0,0,72,0,0,0,0,0,0
